ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,total_conversion,approved_conversion,ctr,conversion_rate,cpa,roas
1122200,1178,144723,45-49,F,15,559554,139,195.0799994,2,0,0.000248412128230698,0.0,,0.010252204255440447
1122201,1178,144724,45-49,F,16,320757,68,104.6899989,2,0,0.00021199849106956357,0.0,,0.019104021597233962
1122202,1178,144724,45-49,F,16,906151,202,295.5499957,1,0,0.00022292090391115829,0.0,,0.00338352229588613
1122203,1178,144724,45-49,F,16,699314,164,226.0300014,3,0,0.00023451553951443844,0.0,,0.01327257435481306
1122204,1178,144724,45-49,F,16,850337,198,287.690003,3,1,0.00023284885874659105,0.005050505050505051,287.690003,0.010427891024075661
1122205,1178,144724,45-49,F,16,1015460,247,315.9000051,9,2,0.00024323951706615722,0.008097165991902834,157.95000255,0.028490028030075523
1122209,1178,144725,45-49,F,18,890295,227,332.9899989,1,0,0.00025497166669474726,0.0,,0.0030030931959019866
1122210,1178,144725,45-49,F,18,791817,194,282.490001,4,2,0.0002450061062088841,0.010309278350515464,141.2450005,0.014159793216893365
1122211,1178,144725,45-49,F,18,317601,76,115.6600008,1,0,0.0002392939568830073,0.0,,0.008646031411751468
1122212,1178,144725,45-49,F,18,685211,164,247.3200026,4,3,0.00023934233396720133,0.018292682926829267,82.44000086666667,0.016173378448767654
1122213,1178,144726,45-49,F,19,32781,7,11.20000017,2,2,0.00021353833013025838,0.2857142857142857,5.600000085,0.17857142586096944
1122216,1178,144726,45-49,F,19,76785,19,25.45999998,3,0,0.00024744416227127697,0.0,,0.11783189325831257
1122217,1178,144726,45-49,F,19,719083,206,299.5299983,12,5,0.00028647597008968367,0.024271844660194174,59.90599966,0.040062765225876214
1122223,1178,144727,45-49,F,20,368480,107,140.4200011,5,4,0.0002903821102909249,0.037383177570093455,35.105000275,0.03560746304537666
1122224,1178,144727,45-49,F,20,260945,73,100.8800011,2,2,0.00027975243825327175,0.0273972602739726,50.44000055,0.0198255350732743
1122225,1178,144728,45-49,F,21,40998,10,13.35000038,1,0,0.0002439143372847456,0.0,,0.07490636490903231
1122227,1178,144728,45-49,F,21,183293,53,73.74999964,2,1,0.000289154523085988,0.018867924528301886,73.74999964,0.027118644200172366
1122232,1178,144729,45-49,F,22,221561,55,76.75999916,1,0,0.00024823863405563256,0.0,,0.013027618693892648
1122233,1178,144729,45-49,F,22,436943,109,145.8199974,1,1,0.00024946045594047734,0.009174311926605505,145.8199974,0.006857769975519146
1122240,1178,144730,45-49,F,23,284488,90,125.2700011,1,1,0.0003163578077106943,0.011111111111111112,125.2700011,0.007982757174255345
1122244,1178,144731,45-49,F,24,85083,32,38.62999976,1,1,0.000376103334391124,0.03125,38.62999976,0.025886616780035933
1122246,1178,144731,45-49,F,24,14167,5,7.139999986,1,0,0.0003529328721677137,0.0,,0.14005602268358322
1122249,1178,144732,45-49,F,25,300637,84,116.9899981,2,0,0.00027940672638431067,0.0,,0.017095478523646544
1122253,1178,144732,45-49,F,25,449921,129,175.9700005,5,1,0.00028671700142913976,0.007751937984496124,175.9700005,0.028413934112593242
1122254,1178,144732,45-49,F,25,282899,71,105.6600007,1,0,0.0002509729620818737,0.0,,0.0094643194527255
1122257,1178,144733,45-49,F,26,669671,186,259.1799988,4,1,0.0002777483271636371,0.005376344086021506,259.1799988,0.015433289677135378
1122258,1178,144733,45-49,F,26,108655,28,46.92000186,1,0,0.00025769637844553865,0.0,,0.02131287213039339
1122260,1178,144733,45-49,F,26,536248,146,187.7399978,3,0,0.00027226208769076996,0.0,,0.01597954636814212
1122262,1178,144734,45-49,F,27,1055017,265,380.6599952,16,2,0.00025118078666030975,0.007547169811320755,190.3299976,0.04203226028937857
1122265,1178,144734,45-49,F,27,1428421,367,541.7000023,10,0,0.0002569270544188303,0.0,,0.018460402358392233
1122266,1178,144734,45-49,F,27,1088027,272,409.5600026,9,4,0.0002499937961098392,0.014705882352941176,102.39000065,0.021974802087277846
1122267,1178,144735,45-49,F,28,288517,78,102.3900002,3,0,0.00027034802108714565,0.0,,0.029299736245141643
1122268,1178,144735,45-49,F,28,202231,53,67.13000107,3,1,0.0002620765362382622,0.018867924528301886,67.13000107,0.04468940789784498
1122270,1178,144735,45-49,F,28,73222,16,22.86000025,1,0,0.00021851356149791046,0.0,,0.0437445314551123
1122271,1178,144735,45-49,F,28,348542,96,134.889999,2,0,0.000275433089842831,0.0,,0.014826896099243059
1122273,1178,144736,45-49,F,29,1097966,266,369.069997,16,8,0.0002422661539610516,0.03007518796992481,46.133749625,0.043352209960323594
1122274,1178,144736,45-49,F,29,526923,138,198.0899972,2,1,0.0002618978484522406,0.007246376811594203,198.0899972,0.010096420961532529
1122276,1178,144736,45-49,F,29,264386,66,91.00000054,4,1,0.0002496350033662902,0.015151515151515152,91.00000054,0.04395604369520589
1122277,1178,144736,45-49,F,29,854940,227,297.9100007,8,3,0.00026551570870470443,0.013215859030837005,99.30333356666667,0.026853747713075683
1122279,1178,144737,45-49,F,30,113567,34,50.29000044,3,0,0.00029938274322646545,0.0,,0.05965400623885936
1122282,1178,144737,45-49,F,30,22859,6,9.419999838,1,0,0.00026247867360776935,0.0,,0.10615711435217118
1122288,1178,144738,45-49,F,31,51754,13,20.51999998,1,0,0.00025118831394674806,0.0,,0.048732943517283564
1122290,1178,144738,45-49,F,31,104347,28,38.13999993,4,3,0.00026833545765570643,0.10714285714285714,12.713333310000001,0.10487676998797518
1122303,1178,144741,45-49,F,63,391998,97,142.0500025,3,1,0.0002474502420930719,0.010309278350515464,142.0500025,0.021119323809937984
1122304,1178,144741,45-49,F,63,1111156,282,402.3000026,5,0,0.0002537897468942255,0.0,,0.012428535838145181
1122308,1178,144741,45-49,F,63,427772,117,159.299999,3,1,0.00027351018767006723,0.008547008547008548,159.299999,0.018832391831967304
1122310,1178,144742,45-49,F,64,536457,136,193.6599991,2,1,0.0002535151932028103,0.007352941176470588,193.6599991,0.010327377926751214
1122311,1178,144742,45-49,F,64,179894,43,66.83999872,2,0,0.00023902965079435667,0.0,,0.029922202847103826
1122312,1178,144742,45-49,F,64,479882,131,178.6700007,6,0,0.0002729837751780646,0.0,,0.0335814629008394
1122313,1178,144742,45-49,F,64,358261,91,130.3600011,1,0,0.00025400476189147016,0.0,,0.00767106467905668
1122316,1178,144743,45-49,F,65,346688,88,114.8599998,2,0,0.00025383053350563043,0.0,,0.017412502206882296
1314296,1178,179863,30-34,M,100,33445,2,3.199999928,1,0,5.979967110180894e-05,0.0,,0.31250000703125014
1314297,1178,179864,30-34,M,101,72228,5,7.529999852,4,4,6.922523121227224e-05,0.8,1.882499963,0.531208509776741
1314298,1178,179865,30-34,M,102,49699,2,2.690000057,2,1,4.0242258395541155e-05,0.5,2.690000057,0.743494408037479
1314299,1178,179866,30-34,M,103,189761,18,27.32999969,4,1,9.485616117115741e-05,0.05555555555555555,27.32999969,0.14635931377136432
1314301,1178,179868,30-34,M,105,312524,37,53.78999972,2,0,0.000118390907578298,0.0,,0.03718163246720314
1314303,1178,179870,30-34,M,107,496760,42,61.00999904,10,3,8.454787019888879e-05,0.07142857142857142,20.336666346666664,0.16390755871744397
1314306,1178,179873,30-34,M,110,310988,34,46.66999936,11,3,0.00010932897732388388,0.08823529411764706,15.556666453333333,0.2356974534143212
1314307,1178,179874,30-34,M,111,98606,9,12.10999984,1,0,9.127233636898363e-05,0.0,,0.0825763842454353
1314308,1178,179875,30-34,M,112,51104,2,3.199999928,3,1,3.913587977457733e-05,0.5,3.199999928,0.9375000210937505
1314309,1178,179876,30-34,M,113,276762,22,32.09000015,5,1,7.949068152419769e-05,0.045454545454545456,32.09000015,0.15581177864220108
1314312,1178,179879,35-39,M,101,33534,2,2.960000038,1,1,5.964096141229796e-05,0.5,2.960000038,0.3378378335007305
1314313,1178,179880,35-39,M,102,128859,16,23.69999957,1,0,0.00012416672486981894,0.0,,0.042194093592551066
1314314,1178,179881,35-39,M,103,92080,12,16.94000018,3,2,0.00013032145960034753,0.16666666666666666,8.47000009,0.17709562975931445
1314316,1178,179883,35-39,M,105,211882,33,46.64999926,3,1,0.00015574706676357595,0.030303030303030304,46.64999926,0.06430868269214202
1314318,1178,179885,35-39,M,107,112776,9,12.67999995,1,0,7.980421366248138e-05,0.0,,0.07886435362328216
1314319,1178,179886,35-39,M,108,145324,14,19.82000005,2,1,9.633646197462222e-05,0.07142857142857142,19.82000005,0.10090817330749703
1314320,1178,179887,35-39,M,109,106492,14,21.26000023,2,0,0.0001314652743868084,0.0,,0.0940733762165157
1314321,1178,179888,35-39,M,110,233845,30,40.73000062,3,0,0.00012829010669460541,0.0,,0.07365578085768269
1314323,1178,179890,35-39,M,112,155426,17,25.01000023,3,0,0.00010937680954280493,0.0,,0.11995201808920576
1314324,1178,179891,35-39,M,113,97540,8,11.5199995,2,1,8.201763379126513e-05,0.125,11.5199995,0.1736111186463159
1314325,1178,179892,35-39,M,114,61441,5,7.700000048,1,0,8.13788838072297e-05,0.0,,0.12987012906054984
1314326,1178,179893,40-44,M,100,76703,9,12.14999962,3,1,0.00011733569743034823,0.1111111111111111,12.14999962,0.24691358796931387
1314327,1178,179894,40-44,M,101,68619,10,14.96000034,1,0,0.00014573223159766247,0.0,,0.06684491826689357
1314330,1178,179897,40-44,M,104,17559,1,1.49000001,1,1,5.695085141522866e-05,1.0,1.49000001,0.6711409350930139
1314331,1178,179898,40-44,M,105,137879,19,28.47000003,2,0,0.00013780198579914273,0.0,,0.07024938524385382
1314332,1178,179899,40-44,M,106,67710,10,15.14999998,1,0,0.0001476886722788362,0.0,,0.06600660074720344
1314333,1178,179900,40-44,M,107,348180,41,60.22999907,3,1,0.00011775518410017807,0.024390243902439025,60.22999907,0.04980906601896781
1314334,1178,179901,40-44,M,108,146246,18,28.71999955,3,1,0.0001230802893754359,0.05555555555555555,28.71999955,0.10445682614921907
1314336,1178,179903,40-44,M,110,187236,24,34.86999965,2,2,0.00012818047811318336,0.08333333333333333,17.434999825,0.057355893893735674
1314337,1178,179904,40-44,M,111,72157,9,13.50000036,1,1,0.00012472802361517248,0.1111111111111111,13.50000036,0.07407407209876549
1314338,1178,179905,40-44,M,112,91180,10,13.55999994,1,0,0.00010967317394165388,0.0,,0.0737463130106769
1314339,1178,179906,40-44,M,113,86293,6,9.259999871,1,1,6.953055288377969e-05,0.16666666666666666,9.259999871,0.10799136219556002
1314341,1178,179908,45-49,M,100,101410,12,17.94000006,4,0,0.00011833152549058279,0.0,,0.2229654396110409
1314343,1178,179910,45-49,M,102,134245,18,25.75000024,2,1,0.00013408320607843867,0.05555555555555555,25.75000024,0.07766990218870772
1314345,1178,179912,45-49,M,104,125650,20,30.08000076,4,0,0.00015917230401910068,0.0,,0.13297872004442063
1314346,1178,179913,45-49,M,105,50406,5,7.26000011,1,1,9.91945403325001e-05,0.2,7.26000011,0.1377410447449704
1314348,1178,179915,45-49,M,107,121769,13,18.41999996,2,1,0.00010675952007489591,0.07692307692307693,18.41999996,0.10857763324338249
1314349,1178,179916,45-49,M,108,267106,34,50.5,4,1,0.00012729028924846316,0.029411764705882353,50.5,0.07920792079207921
1314350,1178,179917,45-49,M,109,365539,57,82.13999915,5,2,0.00015593411373341831,0.03508771929824561,41.069999575,0.06087168312321562
1314351,1178,179918,45-49,M,110,188758,25,36.60000038,2,1,0.00013244471757488423,0.04,36.60000038,0.05464480817581894
1314353,1178,179920,45-49,M,112,108426,13,19.58000016,1,0,0.00011989744157305443,0.0,,0.05107252256529093
1314354,1178,179921,45-49,M,113,138525,9,13.65000045,3,0,6.497022198159177e-05,0.0,,0.21978021253471827
1314355,1178,179922,45-49,M,114,150858,21,30.26000011,1,0,0.00013920375452412202,0.0,,0.03304692651569194
1314357,1178,179924,30-34,F,101,524306,81,113.6800029,10,4,0.00015448993526680983,0.04938271604938271,28.420000725,0.08796621872711088
1314358,1178,179925,30-34,F,102,104496,9,11.42999983,3,2,8.612769866789159e-05,0.2222222222222222,5.714999915,0.26246719550476144
1314359,1178,179926,30-34,F,103,452519,68,99.52000237,7,2,0.00015026993341716037,0.029411764705882353,49.760001185,0.07033761890373637
1314360,1178,179927,30-34,F,104,442919,76,110.7800021,21,2,0.00017158893612601852,0.02631578947368421,55.39000105,0.18956489981868307
1314361,1178,179928,30-34,F,105,596831,86,120.8799992,11,0,0.00014409439187977835,0.0,,0.09099933878887716
1314362,1178,179929,30-34,F,106,173912,26,35.54000032,2,1,0.00014950089700538203,0.038461538461538464,35.54000032,0.056274619639620764
1314363,1178,179930,30-34,F,107,780967,86,119.6400018,20,4,0.00011011988982889162,0.046511627906976744,29.91000045,0.16716816866513956
1314364,1178,179931,30-34,F,108,132124,8,11.18999994,4,0,6.0549181072325996e-05,0.0,,0.35746202157709756
1314365,1178,179932,30-34,F,109,623137,100,138.9200006,12,1,0.00016047835387723728,0.01,138.9200006,0.08638065036115469
1314366,1178,179933,30-34,F,110,99020,10,14.48000044,4,1,0.00010098969905069682,0.1,14.48000044,0.27624308552852506
1314367,1178,179934,30-34,F,111,665817,117,163.8000002,23,9,0.00017572396018725867,0.07692307692307693,18.200000022222223,0.14041514024369336
1314368,1178,179935,30-34,F,112,699232,80,111.9899995,12,3,0.00011441123976019404,0.0375,37.32999983333333,0.10715242480200207
1314371,1178,179938,35-39,F,100,72982,11,15.04999995,1,0,0.00015072209585925296,0.0,,0.06644518294500061
1314372,1178,179939,35-39,F,101,975884,167,237.3199975,14,3,0.00017112689622946988,0.017964071856287425,79.10666583333334,0.05899207882808106
1314373,1178,179940,35-39,F,102,245607,33,47.87999952,3,1,0.0001343609913398234,0.030303030303030304,47.87999952,0.06265664223214679
1314377,1178,179944,35-39,F,106,485369,114,164.6400015,3,0,0.00023487284931670544,0.0,,0.018221574178010437
1314378,1178,179945,35-39,F,107,866355,139,200.8299961,11,5,0.00016044231290868064,0.03597122302158273,40.165999219999996,0.05477269438636413
1314379,1178,179946,35-39,F,108,502710,72,105.2199969,8,2,0.00014322372739750553,0.027777777777777776,52.60999845,0.07603117502087667
1314380,1178,179947,35-39,F,109,475184,88,127.3200028,4,1,0.00018519142058655175,0.011363636363636364,127.3200028,0.03141690160251866
1314381,1178,179948,35-39,F,110,357401,47,68.67000008,8,1,0.0001315049482234241,0.02127659574468085,68.67000008,0.11649919893228579
1314382,1178,179949,35-39,F,111,99810,14,20.05000019,2,0,0.00014026650636208798,0.0,,0.09975062249612877
1314383,1178,179950,35-39,F,112,81569,6,9.409999967,3,1,7.355735634861284e-05,0.16666666666666666,9.409999967,0.31880977795119264
1314384,1178,179951,35-39,F,113,441192,53,77.59999979,6,2,0.00012012910478884477,0.03773584905660377,38.799999895,0.07731958783810713
1314385,1178,179952,35-39,F,114,90470,11,16.73000002,1,1,0.00012158726649718139,0.09090909090909091,16.73000002,0.059772863048687556
1314386,1178,179953,40-44,F,100,834243,166,246.7499975,18,7,0.00019898279038601464,0.04216867469879518,35.24999964285714,0.07294832900656868
1314387,1178,179954,40-44,F,101,696612,152,223.1899948,31,9,0.00021819894001251774,0.05921052631578947,24.79888831111111,0.13889511502421523
1314388,1178,179955,40-44,F,102,329333,48,67.60999918,1,0,0.0001457491353736188,0.0,,0.014790711612607359
1314389,1178,179956,40-44,F,103,1114711,224,319.0000019,6,0,0.00020094894551143748,0.0,,0.018808777317439886
1314390,1178,179957,40-44,F,104,267316,58,82.92999887,3,0,0.0002169716739738736,0.0,,0.036175087916047864
1314391,1178,179958,40-44,F,105,228629,38,57.0,2,0,0.00016620813632566296,0.0,,0.03508771929824561
1314392,1178,179959,40-44,F,106,758340,159,233.110002,13,4,0.00020966848643088853,0.025157232704402517,58.2775005,0.05576766285643977
1314393,1178,179960,40-44,F,107,877535,149,217.7799966,5,2,0.00016979379739839436,0.013422818791946308,108.8899983,0.022958949756912615
1314394,1178,179961,40-44,F,108,1357386,223,323.0600071,10,1,0.00016428635627595983,0.004484304932735426,323.0600071,0.030954001672217506
1314395,1178,179962,40-44,F,109,280240,61,87.99000168,2,2,0.000217670568084499,0.03278688524590164,43.99500084,0.02272985523143361
1314396,1178,179963,40-44,F,110,419922,75,105.4500008,3,1,0.00017860459799677082,0.013333333333333334,105.4500008,0.02844950191787955
1314397,1178,179964,40-44,F,111,402975,83,120.8999977,1,0,0.0002059681121657671,0.0,,0.008271298751232318
1314398,1178,179965,40-44,F,112,1137635,211,301.0499992,30,10,0.0001854724933744127,0.04739336492890995,30.10499992,0.09965122099226367
1314400,1178,179967,40-44,F,114,250234,40,62.31999922,4,1,0.00015985038004427855,0.025,62.31999922,0.06418485317818012
1314401,1178,179968,45-49,F,100,904907,195,279.219995,11,1,0.00021549175771653882,0.005128205128205128,279.219995,0.03939545948348004
1314402,1178,179969,45-49,F,101,589270,107,158.0500023,10,4,0.00018158059972508357,0.037383177570093455,39.512500575,0.06327111581446652
1314403,1178,179970,45-49,F,102,168714,24,36.01000071,2,2,0.00014225256943703547,0.08333333333333333,18.005000355,0.05554012664722328
1314404,1178,179971,45-49,F,103,71982,11,16.34000051,1,0,0.0001528159817732211,0.0,,0.061199508493772994
1314405,1178,179972,45-49,F,104,558666,110,162.6399975,14,5,0.0001968976096630187,0.045454545454545456,32.5279995,0.08607968651745707
1314406,1178,179973,45-49,F,105,1118200,235,333.7499943,11,4,0.00021015918440350564,0.01702127659574468,83.437498575,0.03295880206101924
1314407,1178,179974,45-49,F,106,107100,23,33.71000051,1,0,0.00021475256769374417,0.0,,0.029664787447966728
1314408,1178,179975,45-49,F,107,877769,160,232.5900005,13,4,0.0001822803038156964,0.025,58.147500125,0.055892342628891305
1314409,1178,179976,45-49,F,108,212508,33,47.69000006,4,1,0.00015528827150036704,0.030303030303030304,47.69000006,0.08387502610542039
1314410,1178,179977,45-49,F,109,1129773,252,358.189997,13,2,0.00022305365768167588,0.007936507936507936,179.0949985,0.03629358750629767
1314411,1178,179978,45-49,F,110,637549,120,173.8800035,3,0,0.0001882208269482032,0.0,,0.017253277775555142
1314412,1178,179979,45-49,F,111,151531,28,40.28999949,2,0,0.0001847806719417149,0.0,,0.04964010983659608
1314414,1178,179981,45-49,F,113,790253,135,198.7100005,8,2,0.0001708313666635875,0.014814814814814815,99.35500025,0.04025967480182257
1314415,1178,179982,45-49,F,114,513161,114,165.6099987,5,2,0.00022215250184639908,0.017543859649122806,82.80499935,0.03019141379897855
